ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence
XP_011318660.1	OG0000097	1	1	1	YLL036C	SPAC29A4.08c.1:pep	0.9444	17	1.8333	2.0	3	0.1667	0	0	both	low
XP_011324676.1	OG0000098	0	1	1	NA	SPAC328.08c.1:pep	1.0000	18	1.8889	2.0	3	0.2778	1	0	spom_only	low
XP_011324678.1	OG0000098	0	1	1	NA	SPAC328.08c.1:pep	1.0000	18	1.8889	2.0	3	0.2778	1	0	spom_only	low
XP_011324762.1	OG0000099	0	0	0	NA	NA	1.0000	18	1.9444	2.0	3	0.3889	1	0	none	none
XP_011324763.1	OG0000099	0	0	0	NA	NA	1.0000	18	1.9444	2.0	3	0.3889	1	0	none	none
XP_011316808.1	OG0000100	1	1	1	YBR088C	SPBC16D10.09.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011316809.1	OG0000100	1	1	1	YBR088C	SPBC16D10.09.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011325507.1	OG0000101	1	1	1	YDL111C	SPBC16G5.10.1:pep	0.9444	17	1.7222	2.0	3	0.3889	0	0	both	low
XP_011325508.1	OG0000101	1	1	1	YDL111C	SPBC16G5.10.1:pep	0.9444	17	1.7222	2.0	3	0.3889	0	0	both	low
XP_011321904.1	OG0000102	0	0	0	NA	NA	1.0000	18	1.8889	2.0	2	0.1111	1	0	none	none
XP_011321905.1	OG0000102	0	0	0	NA	NA	1.0000	18	1.8889	2.0	2	0.1111	1	0	none	none
XP_011319145.1	OG0000103	0	1	1	NA	SPBP4H10.15.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011319146.1	OG0000103	0	1	1	NA	SPBP4H10.15.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011316220.1	OG0000104	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321275.1	OG0000104	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319299.1	OG0000105	0	0	0	NA	NA	1.0000	18	1.8889	2.0	4	0.2222	1	0	none	none
XP_011325704.1	OG0000105	0	0	0	NA	NA	1.0000	18	1.8889	2.0	4	0.2222	1	0	none	none
XP_011326657.1	OG0000106	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326658.1	OG0000106	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323653.1	OG0000107	1	1	1	YDR190C	SPAPB8E5.09.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011323654.1	OG0000107	1	1	1	YDR190C	SPAPB8E5.09.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011326976.1	OG0000108	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326977.1	OG0000108	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011320191.1	OG0000109	0	0	0	NA	NA	0.8889	16	1.5556	2.0	3	0.2778	0	0	none	none
XP_011320193.1	OG0000109	0	0	0	NA	NA	0.8889	16	1.5556	2.0	3	0.2778	0	0	none	none
XP_011316936.1	OG0000110	0	0	0	NA	NA	0.8889	16	1.7778	2.0	4	0.1111	0	0	none	none
XP_011316938.1	OG0000110	0	0	0	NA	NA	0.8889	16	1.7778	2.0	4	0.1111	0	0	none	none
XP_011326874.1	OG0000111	0	0	0	NA	NA	0.8333	15	1.8889	2.0	3	0.0556	0	0	none	none
XP_011326876.1	OG0000111	0	0	0	NA	NA	0.8333	15	1.8889	2.0	3	0.0556	0	0	none	none
XP_011323475.1	OG0000112	1	1	1	YOR250C	SPAC22H10.05c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011323476.1	OG0000112	1	1	1	YOR250C	SPAC22H10.05c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011323347.1	OG0000113	1	1	1	YJL097W	SPBC19C2.15c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011327050.1	OG0000113	1	1	1	YJL097W	SPBC19C2.15c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011317060.1	OG0000114	1	1	1	YLR071C	SPAC3A12.18.1:pep;SPBC1A4.10c.1:pep	1.0000	18	1.6667	1.0	3	0.5556	1	0	both	low
XP_011317061.1	OG0000114	1	1	1	YLR071C	SPAC3A12.18.1:pep;SPBC1A4.10c.1:pep	1.0000	18	1.6667	1.0	3	0.5556	1	0	both	low
XP_011316962.1	OG0000115	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316963.1	OG0000115	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317171.1	OG0000116	0	1	1	NA	SPBC11B10.03.1:pep	1.0000	18	1.7222	2.0	2	0.2778	1	0	spom_only	low
XP_011317172.1	OG0000116	0	1	1	NA	SPBC11B10.03.1:pep	1.0000	18	1.7222	2.0	2	0.2778	1	0	spom_only	low
XP_011326488.1	OG0000117	0	0	0	NA	NA	1.0000	18	1.8889	2.0	3	0.2222	1	0	none	none
XP_011326489.1	OG0000117	0	0	0	NA	NA	1.0000	18	1.8889	2.0	3	0.2222	1	0	none	none
XP_011326653.1	OG0000118	1	1	1	YOL102C	SPAC2C4.12c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011326654.1	OG0000118	1	1	1	YOL102C	SPAC2C4.12c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011326683.1	OG0000119	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011326684.1	OG0000119	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011326685.1	OG0000119	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011315733.1	OG0000120	0	0	0	NA	NA	1.0000	18	1.8889	2.0	3	0.2778	1	0	none	none
XP_011315734.1	OG0000120	0	0	0	NA	NA	1.0000	18	1.8889	2.0	3	0.2778	1	0	none	none
XP_011317532.1	OG0000121	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317533.1	OG0000121	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011328038.1	OG0000122	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011328039.1	OG0000122	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011325710.1	OG0000123	0	0	0	NA	NA	1.0000	18	1.8889	2.0	4	0.2222	1	0	none	none
XP_011325711.1	OG0000123	0	0	0	NA	NA	1.0000	18	1.8889	2.0	4	0.2222	1	0	none	none
XP_011319095.1	OG0000124	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319096.1	OG0000124	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327135.1	OG0000125	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327136.1	OG0000125	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327292.1	OG0000126	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327293.1	OG0000126	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326405.1	OG0000127	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326406.1	OG0000127	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319844.1	OG0000128	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319845.1	OG0000128	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011324173.1	OG0000129	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011324174.1	OG0000129	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011324198.1	OG0000130	0	1	1	NA	SPCC1672.01.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011324199.1	OG0000130	0	1	1	NA	SPCC1672.01.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011323924.1	OG0000131	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323925.1	OG0000131	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316092.1	OG0000132	0	1	1	NA	SPAC22H10.10.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011316093.1	OG0000132	0	1	1	NA	SPAC22H10.10.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011328106.1	OG0000133	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011328107.1	OG0000133	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011318453.1	OG0000134	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011318454.1	OG0000134	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323628.1	OG0000135	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323629.1	OG0000135	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321638.1	OG0000136	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321639.1	OG0000136	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321549.1	OG0000137	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321550.1	OG0000137	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011324494.1	OG0000138	1	1	1	YDR472W	SPBC1718.05.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011324495.1	OG0000138	1	1	1	YDR472W	SPBC1718.05.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011324519.1	OG0000139	1	1	1	YKL019W	SPAPB1A10.04c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011324520.1	OG0000139	1	1	1	YKL019W	SPAPB1A10.04c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	both	low
XP_011324509.1	OG0000140	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011324510.1	OG0000140	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323659.1	OG0000141	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323660.1	OG0000141	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317228.1	OG0000142	0	1	1	NA	SPAC1071.10c.1:pep	1.0000	18	1.7222	2.0	2	0.2778	1	0	spom_only	low
XP_011317229.1	OG0000142	0	1	1	NA	SPAC1071.10c.1:pep	1.0000	18	1.7222	2.0	2	0.2778	1	0	spom_only	low
XP_011320739.1	OG0000143	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011326709.1	OG0000143	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011320062.1	OG0000144	0	0	0	NA	NA	1.0000	18	1.6667	2.0	2	0.3333	1	0	none	none
XP_011320064.1	OG0000144	0	0	0	NA	NA	1.0000	18	1.6667	2.0	2	0.3333	1	0	none	none
XP_011328284.1	OG0000145	0	0	0	NA	NA	1.0000	18	1.7778	2.0	3	0.2778	1	0	none	none
XP_011328285.1	OG0000145	0	0	0	NA	NA	1.0000	18	1.7778	2.0	3	0.2778	1	0	none	none
XP_011324946.1	OG0000146	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011324947.1	OG0000146	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011318807.1	OG0000147	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011318808.1	OG0000147	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317068.1	OG0000148	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317069.1	OG0000148	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317161.1	OG0000149	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317163.1	OG0000149	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327657.1	OG0000150	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327658.1	OG0000150	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011320685.1	OG0000151	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011320686.1	OG0000151	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319143.1	OG0000152	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011325036.1	OG0000153	0	0	0	NA	NA	1.0000	18	1.6111	2.0	2	0.3889	1	0	none	none
XP_011325037.1	OG0000153	0	0	0	NA	NA	1.0000	18	1.6111	2.0	2	0.3889	1	0	none	none
XP_011318380.1	OG0000154	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011327042.1	OG0000154	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011327046.1	OG0000155	0	1	1	NA	SPCC10H11.02.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011327047.1	OG0000155	0	1	1	NA	SPCC10H11.02.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011327230.1	OG0000156	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327231.1	OG0000156	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326370.1	OG0000157	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326371.1	OG0000157	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319249.1	OG0000158	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319250.1	OG0000158	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319268.1	OG0000159	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319269.1	OG0000159	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325487.1	OG0000160	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325488.1	OG0000160	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325391.1	OG0000161	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325392.1	OG0000161	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316125.1	OG0000162	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011316126.1	OG0000162	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011328201.1	OG0000163	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011328202.1	OG0000163	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011321815.1	OG0000164	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011321816.1	OG0000164	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011321556.1	OG0000165	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011321557.1	OG0000165	0	0	0	NA	NA	1.0000	18	1.8333	2.0	3	0.2222	1	0	none	none
XP_011324646.1	OG0000166	1	1	1	YNL290W	SPAC27E2.10c.1:pep;SPAC823.11.1:pep	1.0000	18	1.5556	2.0	2	0.4444	1	0	both	low
XP_011324647.1	OG0000166	1	1	1	YNL290W	SPAC27E2.10c.1:pep;SPAC823.11.1:pep	1.0000	18	1.5556	2.0	2	0.4444	1	0	both	low
XP_011316382.1	OG0000167	0	1	1	NA	SPBC1709.17.1:pep	1.0000	18	1.7222	2.0	2	0.2778	1	0	spom_only	low
XP_011316383.1	OG0000167	0	1	1	NA	SPBC1709.17.1:pep	1.0000	18	1.7222	2.0	2	0.2778	1	0	spom_only	low
XP_011316430.1	OG0000168	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316431.1	OG0000168	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325624.1	OG0000169	0	1	1	NA	SPAC688.02c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011325625.1	OG0000169	0	1	1	NA	SPAC688.02c.1:pep	1.0000	18	1.7778	2.0	2	0.2222	1	0	spom_only	low
XP_011315798.1	OG0000170	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011315799.1	OG0000170	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317791.1	OG0000171	0	1	1	NA	SPBC1685.16.1:pep	1.0000	18	1.7222	2.0	2	0.2778	1	0	spom_only	low
XP_011320516.1	OG0000173	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321878.1	OG0000173	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322431.1	OG0000174	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322432.1	OG0000174	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326158.1	OG0000175	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326159.1	OG0000175	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011318232.1	OG0000176	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321901.1	OG0000176	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316478.1	OG0000177	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322095.1	OG0000177	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325951.1	OG0000178	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325952.1	OG0000178	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323372.1	OG0000179	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323373.1	OG0000179	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011318657.1	OG0000180	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321933.1	OG0000180	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323533.1	OG0000181	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323535.1	OG0000181	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323603.1	OG0000182	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323604.1	OG0000182	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011327923.1	OG0000183	0	0	0	NA	NA	1.0000	18	1.6667	1.0	3	0.5556	1	0	none	none
XP_011327924.1	OG0000183	0	0	0	NA	NA	1.0000	18	1.6667	1.0	3	0.5556	1	0	none	none
XP_011323527.1	OG0000184	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011323528.1	OG0000184	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325874.1	OG0000185	0	0	0	NA	NA	1.0000	18	1.7778	2.0	3	0.2778	1	0	none	none
XP_011325875.1	OG0000185	0	0	0	NA	NA	1.0000	18	1.7778	2.0	3	0.2778	1	0	none	none
XP_011324422.1	OG0000186	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011324423.1	OG0000186	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316629.1	OG0000187	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316631.1	OG0000187	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325318.1	OG0000188	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011325321.1	OG0000188	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317388.1	OG0000189	0	0	0	NA	NA	1.0000	18	1.6667	1.5	4	0.5000	1	0	none	none
XP_011317389.1	OG0000189	0	0	0	NA	NA	1.0000	18	1.6667	1.5	4	0.5000	1	0	none	none
XP_011317390.1	OG0000189	0	0	0	NA	NA	1.0000	18	1.6667	1.5	4	0.5000	1	0	none	none
XP_011322595.1	OG0000190	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322596.1	OG0000190	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011328348.1	OG0000191	1	1	1	YLR195C	SPBC2G2.11.1:pep	0.8333	15	1.6667	2.0	3	0.2222	0	0	both	low
XP_011328349.1	OG0000191	1	1	1	YLR195C	SPBC2G2.11.1:pep	0.8333	15	1.6667	2.0	3	0.2222	0	0	both	low
XP_011318745.1	OG0000192	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011318746.1	OG0000192	0	0	0	NA	NA	1.0000	18	1.7222	2.0	2	0.2778	1	0	none	none
XP_011321429.1	OG0000193	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321430.1	OG0000193	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316260.1	OG0000194	0	0	0	NA	NA	1.0000	18	1.7778	1.0	4	0.5556	1	0	none	none
XP_011316261.1	OG0000194	0	0	0	NA	NA	1.0000	18	1.7778	1.0	4	0.5556	1	0	none	none
XP_011316494.1	OG0000195	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316495.1	OG0000195	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317347.1	OG0000196	0	1	1	NA	SPAC9G1.15c.1:pep;SPCC188.04c.1:pep	1.0000	18	1.6667	2.0	2	0.3333	1	0	spom_only	low
XP_011317348.1	OG0000196	0	1	1	NA	SPAC9G1.15c.1:pep;SPCC188.04c.1:pep	1.0000	18	1.6667	2.0	2	0.3333	1	0	spom_only	low
XP_011321893.1	OG0000197	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011321895.1	OG0000197	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322857.1	OG0000198	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322858.1	OG0000198	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322859.1	OG0000199	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322860.1	OG0000199	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011326646.1	OG0000200	1	0	1	YOR110W	NA	1.0000	18	1.6667	1.0	4	0.7778	1	0	scer_only	medium
XP_011317040.1	OG0000201	0	0	0	NA	NA	1.0000	18	1.6667	2.0	2	0.3333	1	0	none	none
XP_011316994.1	OG0000202	1	1	1	YDR404C	SPACUNK4.06c.1:pep	1.0000	18	1.6667	2.0	3	0.4444	1	0	both	low
XP_011316995.1	OG0000202	1	1	1	YDR404C	SPACUNK4.06c.1:pep	1.0000	18	1.6667	2.0	3	0.4444	1	0	both	low
XP_011320549.1	OG0000203	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011320550.1	OG0000203	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322989.1	OG0000204	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011322990.1	OG0000204	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319102.1	OG0000205	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011319103.1	OG0000205	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317910.1	OG0000206	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011317911.1	OG0000206	0	0	0	NA	NA	1.0000	18	1.7778	2.0	2	0.2222	1	0	none	none
XP_011316608.1	OG0000207	1	1	1	YDR437W	SPAC22A12.13.1:pep	1.0000	18	1.5556	1.5	3	0.5000	1	0	both	low
XP_011316609.1	OG0000207	1	1	1	YDR437W	SPAC22A12.13.1:pep	1.0000	18	1.5556	1.5	3	0.5000	1	0	both	low
XP_011327001.1	OG0000208	0	0	0	NA	NA	1.0000	18	1.6667	2.0	2	0.3333	1	0	none	none
XP_011327002.1	OG0000208	0	0	0	NA	NA	1.0000	18	1.6667	2.0	2	0.3333	1	0	none	none
XP_011326793.1	OG0000209	0	0	0	NA	NA	1.0000	18	1.6111	2.0	2	0.3889	1	0	none	none
XP_011326794.1	OG0000209	0	0	0	NA	NA	1.0000	18	1.6111	2.0	2	0.3889	1	0	none	none
XP_011320344.1	OG0000210	0	0	0	NA	NA	1.0000	18	1.6667	2.0	2	0.3333	1	0	none	none
XP_011320345.1	OG0000210	0	0	0	NA	NA	1.0000	18	1.6667	2.0	2	0.3333	1	0	none	none
XP_011323731.1	OG0000211	0	0	0	NA	NA	1.0000	18	1.5556	2.0	2	0.4444	1	0	none	none
